시군구,번지,계약년월,계약일,거래금액(만원),건축년도,단지명,전용면적(㎡),층,해제사유발생일
경상남도 거제시 양정동,800,202201,29,"32,000",2009,거제더샵,84.8872,18,-
경상남도 거제시 아주동,1682,202201,29,"18,900",2012,덕산아내1차,59.9652,13,-
경상남도 거제시 사등면 사곡리,918,202201,29,"23,300",2017,거제경남아너스빌,84.91,9,-
경상남도 거제시 사등면 사곡리,832-3,202201,29,"16,000",2014,사곡영진자이온1단지,73.6486,16,-
경상남도 밀양시 내이동,1594-2,202201,29,"14,500",2012,궁전2차,84.7163,5,-
경상남도 김해시 부곡동,1162-3,202201,29,"35,500",2000,석봉마을5단지대동3,164.93,7,-
경상남도 김해시 외동,1249-4,202201,29,"15,500",1998,한국2,59.82,1,-
경상남도 김해시 삼계동,1435,202201,29,"17,200",2003,화정마을부영6차,59.8404,13,-
경상남도 김해시 부곡동,801-2,202201,29,"9,200",2002,월산마을1단지부영13차,47.382,7,-
경상남도 김해시 관동동,1169,202201,29,"28,300",2019,힐스테이트김해,59.9819,7,-
경상남도 김해시 삼계동,1410-2,202201,29,"25,900",2006,분성마을5단지푸르지오,84.9378,19,-
경상남도 김해시 신문동,1333,202201,29,"28,300",2007,장유E-편한세상,84.974,8,-
경상남도 김해시 구산동,257,202201,29,"13,000",1995,광남백조,60.08,5,-
경상남도 김해시 관동동,1165,202201,29,"34,900",2017,김해율하서희스타힐스,84.7721,5,-
경상남도 김해시 구산동,1052-1,202201,29,"19,000",2004,한일유앤아이,59.779,16,-
경상남도 김해시 구산동,1052-1,202201,29,"17,550",2004,한일유앤아이,59.779,11,-
경상남도 김해시 장유동,847,202201,29,"52,000",2019,율하자이힐스테이트,84.97,3,-
경상남도 김해시 진영읍 진영리,1611-3,202201,29,"15,000",2006,중흥에스-클래스진영1단지,59.9769,3,-
경상남도 김해시 진영읍 진영리,1691,202201,29,"26,400",2017,진영이진캐스빌,70.6685,10,-
경상남도 김해시 대청동,320-2,202201,29,"51,000",2005,갑오마을8단지대우푸르지오2차,158.086,16,-
경상남도 김해시 진영읍 진영리,1710,202201,29,"27,000",2016,김해진영휴먼빌아파트,84.9923,6,-
경상남도 김해시 부원동,1043,202201,29,"58,000",2014,부원역푸르지오,84.995,28,-
경상남도 김해시 율하동,1317,202201,29,"43,000",2014,율상마을모아미래도6단지,84.6945,11,-
경상남도 김해시 진영읍 진영리,1690,202201,29,"35,650",2019,중흥에스-클래스에코시티,84.9538,8,-
경상남도 김해시 관동동,448-1,202201,29,"15,800",2004,팔판마을부영그린타운3차,59.9888,6,-
경상남도 김해시 진영읍 진영리,1690,202201,29,"38,800",2019,중흥에스-클래스에코시티,99.6863,6,-
경상남도 김해시 부원동,13,202201,29,"5,500",1985,중앙,54.99,4,-
경상남도 김해시 진영읍 진영리,598-3,202201,29,"8,500",2001,협성팔레스타운,59.75,1,-
경상남도 김해시 율하동,1369,202201,29,"37,200",2013,율현마을동원로얄듀크1차,84.9828,19,-
경상남도 김해시 무계동,156-1,202201,29,"10,500",2002,석봉마을9단지부영5차,47.382,9,-
경상남도 김해시 구산동,1052-3,202201,29,"12,750",2001,동원,49.915,2,-
경상남도 김해시 주촌면 천곡리,1531,202201,29,"35,700",2019,김해센텀두산위브더제니스,59.97,22,-
경상남도 사천시 용현면 신복리,07월 01일,202201,29,"7,000",2005,동강아뜨리에,59.3343,10,-
경상남도 통영시 북신동,702,202201,29,"16,700",1992,진우일성타운,84.87,3,-
경상남도 통영시 미수동,397-3,202201,29,"21,200",2002,신우파라다이스,84.9427,9,-
경상남도 통영시 북신동,697,202201,29,"15,800",1995,진우마리나타운,59.42,13,-
경상남도 통영시 광도면 안정리,1075,202201,29,"17,500",2010,현대성우오스타1단지,84.94,13,-
경상남도 진주시 상대동,472,202201,29,"13,600",1991,현대,84.99,8,-
경상남도 진주시 평거동,1132,202201,29,"50,000",2014,엠코타운더프라하,84.933,18,-
경상남도 진주시 주약동,407-1,202201,29,"35,700",1999,금호석류,122.49,17,-
경상남도 진주시 가좌동,573-1,202201,29,"18,900",2005,주공그린빌,59.27,4,-
경상남도 진주시 망경동,253,202201,29,"14,800",1997,망경한보타운,84.82,16,-
경상남도 진주시 강남동,170,202201,29,"11,300",1995,한주한보,59.73,14,-
경상남도 진주시 주약동,156,202201,29,"21,500",1990,한주럭키타운,84.81,2,-
경상남도 진주시 하대동,308-22,202201,29,"14,000",1998,대화강변마을,80.38,14,-
경상남도 진주시 주약동,407-1,202201,29,"23,000",1999,금호석류,84.87,3,-
경상남도 진주시 가좌동,1981,202201,29,"50,000",2018,센트렐웰가,84.9222,2,-
경상남도 진주시 평거동,190,202201,29,"25,700",1998,들말대경,76.23,10,-
경상남도 진주시 이현동,233-3,202201,29,"7,500",1991,고려맨션,71.49,3,-
경상남도 진주시 정촌면 예하리,1296,202201,29,"32,300",2017,진주우방아이유쉘,84.9578,11,-
경상남도 진주시 초전동,702-22,202201,29,"9,700",1995,대림,59.91,9,-
경상남도 진주시 신안동,804,202201,29,"9,000",1992,신안빌라(804),84.27,5,-
경상남도 진주시 주약동,360-2,202201,29,"25,000",2002,한보은빛마을,84.86,10,-
경상남도 진주시 초전동,1637-1,202201,29,"45,000",2010,진주초전푸르지오2단지,101.977,25,-
경상남도 진주시 평거동,737,202201,29,"8,700",1993,한보타운,59.94,11,-
경상남도 창원시 진해구 풍호동,83-77,202201,29,"30,000",2005,한림리츠빌,84.9833,11,-
경상남도 창원시 진해구 마천동,Mar-99,202201,29,"9,700",2004,남명플럼빌리지,59.8761,3,-
경상남도 창원시 진해구 남문동,1274-1,202201,29,"19,950",2017,시티프라디움1차아파트,59.9982,9,-
경상남도 창원시 진해구 청안동,474,202201,29,"11,800",2002,부영2차,59.8404,12,-
경상남도 창원시 진해구 남문동,1256-1,202201,29,"27,000",2017,시티프라디움2차,84.9908,2,-
경상남도 창원시 진해구 경화동,1334,202201,29,"39,000",2017,경화동두산위브,74.7176,6,-
경상남도 창원시 진해구 경화동,1316,202201,29,"30,200",2018,경화베스티움,84.8787,9,-
경상남도 창원시 진해구 석동,Jan-90,202201,29,"12,200",1991,석동주공,42.48,1,-
경상남도 창원시 진해구 용원동,1208,202201,29,"21,500",2005,일신님,84.9886,9,-
경상남도 창원시 진해구 남문동,1293-1,202201,29,"26,900",2018,남문호반베르디움,71.991,6,-
경상남도 창원시 진해구 자은동,834-1,202201,29,"22,000",2000,벚꽃마을주공,84.58,6,-
경상남도 창원시 마산회원구 내서읍 중리,338-1,202201,29,"10,800",1992,현대,84.945,1,-
경상남도 창원시 마산회원구 내서읍 삼계리,260,202201,29,"17,500",2003,대동이미지2단지,72.5162,14,-
경상남도 창원시 마산합포구 교원동,46,202201,29,"42,500",2011,무학자이,84.9877,7,-
경상남도 창원시 마산합포구 창포동3가,01월 13일,202201,29,"15,000",1992,광신비치,102.24,2,-
경상남도 창원시 마산합포구 교방동,355-1,202201,29,"31,900",2009,무학산벽산블루밍2단지,84.9918,5,-
경상남도 창원시 성산구 대방동,358,202201,29,"17,000",1992,대동,49.94,8,-
경상남도 창원시 성산구 남양동,24,202201,29,"15,600",1995,피오르빌,39.7,5,-
경상남도 창원시 성산구 대원동,40,202201,29,"57,500",2018,포레나대원,59.2572,21,-
경상남도 창원시 성산구 상남동,Jan-45,202201,29,"44,000",1994,성원,84.92,24,-
경상남도 창원시 성산구 상남동,Jan-45,202201,29,"20,500",1994,성원,49.98,23,20220418
경상남도 창원시 성산구 사파동,93,202201,29,"32,000",1992,동성,84.71,23,-
경상남도 창원시 성산구 내동,454-11,202201,29,"13,700",1976,삼미종합특수강,65.15,2,-
경상남도 창원시 성산구 반림동,8,202201,29,"26,750",1989,럭키,59.22,13,-
경상남도 창원시 성산구 상남동,Jan-44,202201,29,"45,300",1995,대동,84.942,10,-
경상남도 창원시 성산구 반림동,10,202201,29,"60,000",2007,노블파크,76.03,10,-
경상남도 창원시 성산구 내동,454-11,202201,29,"13,700",1976,삼미종합특수강,65.15,2,20220216
경상남도 창원시 성산구 대방동,358,202201,29,"17,300",1992,대동,49.94,3,-
경상남도 창원시 성산구 성주동,102,202201,29,"51,300",2003,한림푸르지오,84.9384,8,-
경상남도 창원시 성산구 대방동,376,202201,29,"18,000",1996,대방그린빌,49.865,12,-
경상남도 창원시 성산구 사파동,93,202201,29,"21,000",1992,동성,49.5,16,-
경상남도 창원시 의창구 도계동,416-1,202201,29,"14,000",1996,국도무궁화맨션,58.97,10,-
경상남도 창원시 의창구 동읍 용잠리,217-4,202201,29,"14,000",2015,이조아파트1차,84.64,1,-
경상남도 창원시 의창구 중동,786,202201,29,"89,000",2019,창원중동유니시티3단지,84.7171,13,-
경상남도 창원시 의창구 도계동,409-2,202201,29,"9,400",1990,경남빌라,83.89,5,-
경상남도 창원시 의창구 도계동,416-1,202201,29,"14,000",1996,국도무궁화맨션,58.97,11,20220426
경상남도 창원시 의창구 북면 감계리,225-1,202201,29,"30,800",2017,창원감계힐스테이트4차,68.9762,12,-
경상남도 창원시 의창구 북면 무동리,123-1,202201,29,"23,300",2013,휴먼빌1단지,84.994,20,-
경상북도 칠곡군 석적읍 중리,141,202201,29,"5,900",2000,부영,49.89,16,-
경상북도 칠곡군 왜관읍 석전리,479,202201,29,"13,300",1998,왜관3우방타운,84.93,3,-
경상북도 칠곡군 석적읍 남율리,764,202201,29,"17,800",2008,한솔솔파크강변,84.5486,10,-
경상북도 칠곡군 석적읍 남율리,710,202201,29,"14,000",2002,우방신천지,84.94,16,-
경상북도 고령군 대가야읍 쾌빈리,358-16,202201,29,"13,000",2004,경림웰빙B동,73.0451,2,-
경상북도 경산시 백천동,619,202201,29,"29,300",2018,경산 삼도뷰엔빌W,75.9732,15,-
경상북도 경산시 대평동,428-1,202201,29,"19,700",2004,대평그린빌,59.99,10,-
경상북도 경산시 정평동,130,202201,29,"23,500",1996,현대타운,59.82,13,-
경상북도 경산시 대평동,428-1,202201,29,"19,700",2004,대평그린빌,59.99,10,20220314
경상북도 경산시 하양읍 동서리,1220,202201,29,"20,500",2017,하양코아루3차,59.9062,10,-
경상북도 경산시 중산동,Feb-36,202201,29,"18,700",1996,옥산태왕ㆍ한라타운,59.99,11,-
경상북도 경산시 백천동,571-1,202201,29,"18,700",2004,부영초록마을,84.9751,12,-
경상북도 경산시 조영동,572-2,202201,29,"15,500",2004,강산애아파트,75.5331,1,-
경상북도 경산시 하양읍 서사리,349,202201,29,"36,000",2021,경산하양호반써밋더퍼스트,84.8778,27,-
경상북도 경산시 하양읍 금락리,407-1,202201,29,"39,000",2006,하양2차롯데낙천대,113.916,10,-
경상북도 영천시 완산동,1470,202201,29,"23,175",2019,영천완산미소지움2차,74.3614,6,-
경상북도 영천시 금호읍 교대리,06월 15일,202201,29,"4,500",1992,삼창,59.68,3,-
경상북도 영천시 야사동,350-1,202201,29,"12,000",1992,청구타운1차단지,84.93,20,-
경상북도 영천시 망정동,129,202201,29,"7,500",1997,영천망정2주공,59.47,17,20220215
경상북도 영천시 망정동,309-2,202201,29,"12,000",2014,보성스타팰리스,59.98,14,-
경상북도 영천시 망정동,116,202201,29,"8,800",1998,영천망정3주공,59.99,19,-
경상북도 구미시 옥계동,540,202201,29,"6,650",1994,동우대백타운,59.85,7,-
경상북도 구미시 구평동,476,202201,29,"16,800",2003,구미구평푸르지오,59.9317,6,-
경상북도 구미시 고아읍 오로리,460-1,202201,29,"6,000",1999,에덴,60,10,-
경상북도 구미시 고아읍 봉한리,911-101,202201,29,"7,800",1992,금류타운,84.99,7,-
경상북도 구미시 산동읍 인덕리,1107,202201,29,"39,000",2017,구미중흥에스-클래스에코시티,84.8922,21,-
경상북도 구미시 봉곡동,5,202201,29,"12,500",2003,구미도량2지구1단지,51.74,8,-
경상북도 구미시 봉곡동,657,202201,29,"18,000",2011,구미봉곡코아루,59.7042,5,-
경상북도 구미시 고아읍 원호리,454,202201,29,"8,270",1997,원호한누리타운2,59.96,9,-
경상북도 구미시 송정동,65,202201,29,"5,200",1981,한우1,40.8307,2,-
경상북도 구미시 고아읍 문성리,1796,202201,29,"30,000",2018,문성서희스타힐스,74.2,12,-
경상북도 구미시 구포동,528,202201,29,"9,000",1998,성원,59.982,9,-
경상북도 안동시 용상동,1632,202201,29,"25,500",2011,안동세영리첼,84.5537,10,-
경상북도 안동시 용상동,600,202201,29,"8,500",1994,현대2,59.4,3,-
경상북도 김천시 신음동,1319,202201,29,"25,300",2019,김천삼도뷰엔빌W아파트2단지,67.8257,3,-
경상북도 김천시 율곡동,773,202201,29,"40,000",2015,힐스테이트 율곡,84.9704,8,-
경상북도 김천시 신음동,394-3,202201,29,"12,000",1996,현대1,59.969,17,-
경상북도 경주시 용강동,1291,202201,29,"7,300",1993,계림,49.2,1,-
경상북도 포항시 북구 장성동,1607,202201,29,"27,900",2008,현진에버빌1단지,84.96,11,-
경상북도 포항시 북구 창포동,656,202201,29,"28,450",2018,창포메트로시티2단지,59.884,19,-
경상북도 포항시 북구 흥해읍 이인리,929,202201,29,"9,900",2004,삼도드림파크,50.3,18,-
경상북도 포항시 북구 양덕동,467-1,202201,29,"24,900",2014,양덕삼구트리니엔2차,65.3959,1,-
경상북도 포항시 북구 장성동,1354,202201,29,"17,000",1992,럭키장성1,73.765,6,-
경상북도 포항시 북구 흥해읍 남성리,318-5,202201,29,"17,400",2016,삼광풀리스,75.6765,7,-
경상북도 포항시 북구 양덕동,786-1,202201,29,"34,500",2015,양덕삼구트리니엔3차,84.9599,13,-
경상북도 포항시 북구 창포동,611,202201,29,"11,300",1988,두호주공2,39.3,5,-
경상북도 포항시 북구 득량동,306,202201,29,"29,700",2014,양학도뮤토,84.99,11,-
경상북도 포항시 북구 학잠동,198,202201,29,"11,200",1985,무궁화(198),49.5,3,-
경상북도 포항시 남구 오천읍 구정리,578,202201,29,"27,150",2019,오천서희스타힐스,84.7,6,-
전라남도 무안군 삼향읍 남악리,1480,202201,29,"20,700",2008,근화베아채,59.9881,23,-
전라남도 무안군 삼향읍 남악리,2310,202201,29,"21,800",2013,펠리시티2차,69.0298,12,-
전라남도 무안군 일로읍 오룡리,17,202201,29,"46,900",2020,오룡에듀포레푸르지오(1단지),84.8665,10,-
전라남도 구례군 구례읍 봉동리,189-30,202201,29,"22,000",2013,봉동팰리스,84.534,8,-
전라남도 광양시 광양읍 칠성리,May-89,202201,29,"4,300",1988,주공칠성2,39.63,4,-
전라남도 광양시 중동,1663,202201,29,"9,250",1998,금광,59.995,5,-
전라남도 나주시 송월동,660,202201,29,"6,500",1996,송월주공,49.96,14,-
전라남도 순천시 해룡면 신대리,2103,202201,29,"30,400",2012,중흥에스-클래스1단지,71.7165,16,-
전라남도 순천시 해룡면 신대리,2103,202201,29,"38,350",2012,중흥에스-클래스1단지,84.9951,26,-
전라남도 순천시 덕월동,331,202201,29,"10,900",2005,청미래2차,59.725,10,-
전라남도 순천시 조례동,1659,202201,29,"8,600",1995,주공6,58.14,1,-
전라남도 순천시 가곡동,972,202201,29,"6,400",1991,시영,59.91,10,-
전라남도 순천시 용당동,570,202201,29,"16,600",1996,동아,84.99,10,-
전라남도 여수시 연등동,722-4,202201,29,"8,000",1983,삼송맨션,68.49,5,-
전라남도 여수시 소호동,423,202201,29,"21,000",2002,"여수주은금호2,3단지",73.581,13,-
전라남도 목포시 상동,886,202201,29,"14,600",1995,우성2,84.94,11,-
전라남도 목포시 옥암동,1174,202201,29,"23,500",2007,푸르지오,84.962,10,-
전라남도 목포시 상동,251-16,202201,29,"16,300",2002,호반리젠시빌,84.8842,13,-
전라남도 목포시 석현동,1181,202201,29,"19,100",2021,목포석현서희스타힐스,59.981,12,-
전라남도 목포시 옥암동,1246,202201,29,"30,000",2014,근화옥암베아채,84.8534,17,-
전라남도 목포시 산정동,994-4,202201,29,"7,400",1992,중앙하이츠,56.07,2,-
전라남도 목포시 상동,1019,202201,29,"14,400",1996,신안2,84.92,9,-
충청남도 예산군 예산읍 발연리,253-1,202201,29,"27,700",2008,예산발연계룡리슈빌,116.07,9,-
충청남도 금산군 금산읍 상리,274,202201,29,"8,300",2000,주공1차,39.51,6,-
충청남도 당진시 원당동,1248,202201,29,"24,700",2005,당진원당주공그린빌,84.94,4,-
충청남도 당진시 원당동,1248,202201,29,"24,700",2005,당진원당주공그린빌,84.94,4,20220428
